,name,school,draft_pick,season,recs,recYDS,recTDS,rushAttempts,rushYards,rushTDS,YPG,TDPG,RPG,YPG_diff,RPG_diff,TDPG_diff,second_last_TDPG,second_last_RPG,second_last_YPG,age,nfl_games,nfl_recs,nfl_recYDS,nfl_recTDS,Yards_percentage,Receptions_Percentage,TD_Percentage,nfl_YPG,nfl_TDPG,nfl_RPG,conference_ACC,conference_Big 12,conference_Big Ten,conference_Other,conference_SEC
297,Ja'Lynn Polk,Washington,37.0,2023.0,69.0,1159.0,9.0,4.0,32.0,1.0,77.26666666666667,0.6,4.6,23.88205128205128,1.446153846153846,0.1384615384615384,0.4615384615384615,3.1538461538461537,53.38461538461539,22,15.0,12.0,87.0,2.0,0.224808456987683,0.0133837649112598,0.24,5.8,0.1333333333333333,0.8,0,0,1,0,0
298,Adonai Mitchell,Texas,52.0,2023.0,55.0,845.0,11.0,2.0,1.0,0.0,60.35714285714285,0.7857142857142857,3.928571428571429,38.02380952380952,2.4285714285714284,0.2857142857142857,0.5,1.5,22.33333333333333,21,17.0,23.0,312.0,0.0,0.2087760043484705,0.0135889706972377,0.4365079365079365,18.352941176470587,0.0,1.3529411764705883,0,0,0,0,1
299,Malachi Corley,Western Kentucky,65.0,2023.0,79.0,984.0,11.0,4.0,11.0,0.0,82.0,0.9166666666666666,6.583333333333333,-10.5,-0.6309523809523814,0.1309523809523809,0.7857142857142857,7.214285714285714,92.5,22,9.0,3.0,16.0,0.0,0.2766531713900135,0.0222109761583445,0.3160919540229885,1.7777777777777777,0.0,0.3333333333333333,0,0,0,1,0
300,Jermaine Burton,Alabama,80.0,2023.0,39.0,798.0,8.0,0.0,0.0,0.0,61.38461538461539,0.6153846153846154,3.0,9.307692307692308,-0.0769230769230771,0.0769230769230769,0.5384615384615384,3.076923076923077,52.07692307692308,23,14.0,4.0,107.0,0.0,0.2785145888594164,0.013611615245009,0.3846153846153846,7.642857142857143,0.0,0.2857142857142857,0,0,0,0,1
301,Roman Wilson,Michigan,84.0,2023.0,48.0,789.0,12.0,1.0,10.0,0.0,52.6,0.8,3.2,21.26666666666667,1.1166666666666667,0.4666666666666667,0.3333333333333333,2.083333333333333,31.33333333333333,23,,,,,0.2461394478240524,0.0149742629854936,0.5,,,,0,0,1,0,0
302,Jalen McMillan,Washington,92.0,2023.0,45.0,559.0,5.0,3.0,30.0,1.0,50.81818181818182,0.4545454545454545,4.090909090909091,-33.64335664335665,-1.9860139860139856,-0.2377622377622377,0.6923076923076923,6.076923076923077,84.46153846153847,22,13.0,37.0,461.0,8.0,0.1478562171026529,0.0119025577274049,0.1818181818181818,35.46153846153846,0.6153846153846154,2.8461538461538463,0,0,1,0,0
303,Luke McCaffrey,,,,,,,,,,,,,,,,,,,23,17.0,18.0,168.0,0.0,,,,9.882352941176473,0.0,1.0588235294117647,0,0,0,1,0
304,Troy Franklin,Oregon,102.0,2023.0,81.0,1383.0,14.0,0.0,0.0,0.0,106.3846153846154,1.0769230769230769,6.230769230769231,37.846153846153854,1.5384615384615383,0.3846153846153846,0.6923076923076923,4.6923076923076925,68.53846153846153,21,16.0,28.0,263.0,2.0,0.3066722841874183,0.0179612834556622,0.3076923076923076,16.4375,0.125,1.75,0,0,1,0,0
305,Javon Baker,Central Florida,110.0,2023.0,52.0,1139.0,7.0,0.0,0.0,0.0,87.61538461538461,0.5384615384615384,4.0,30.75824175824176,0.0,0.1813186813186812,0.3571428571428571,4.0,56.85714285714285,22,11.0,1.0,12.0,0.0,0.3385447628106051,0.0154559505409582,0.2991452991452991,1.0909090909090908,0.0,0.0909090909090909,0,0,0,1,0
306,Devontez Walker,North Carolina,113.0,2023.0,41.0,699.0,7.0,3.0,23.0,0.0,87.375,0.875,5.125,10.625,0.2916666666666669,-0.0416666666666666,0.9166666666666666,4.833333333333333,76.75,23,9.0,1.0,21.0,1.0,0.292028743315508,0.0171290106951871,0.4375,2.333333333333333,0.1111111111111111,0.1111111111111111,1,0,0,0,0
307,Jacob Cowing,Arizona,135.0,2023.0,90.0,848.0,13.0,5.0,26.0,0.0,65.23076923076923,1.0,6.923076923076923,-20.935897435897445,-0.1602564102564097,0.4166666666666666,0.5833333333333334,7.083333333333333,86.16666666666667,23,15.0,4.0,80.0,0.0,0.2115821253025274,0.0224556500910701,0.3571428571428571,5.333333333333333,0.0,0.2666666666666666,0,1,0,0,0
308,Anthony Gould,Oregon St.,142.0,2023.0,44.0,718.0,2.0,4.0,22.0,0.0,65.27272727272727,0.1818181818181818,4.0,19.572727272727263,1.2999999999999998,-0.1181818181818181,0.3,2.7,45.7,23,8.0,1.0,23.0,0.0,0.2694992868403273,0.0165152766308835,0.0909090909090909,2.875,0.0,0.125,0,0,0,1,0
309,Ainias Smith,Texas A&M,152.0,2023.0,53.0,795.0,2.0,5.0,21.0,0.0,66.25,0.1666666666666666,4.416666666666667,-6.5,0.666666666666667,-0.3333333333333333,0.5,3.75,72.75,23,7.0,7.0,41.0,1.0,0.2446454948301329,0.0163096996553421,0.0925925925925925,5.857142857142857,0.1428571428571428,1.0,0,0,0,0,1
310,Jamari Thrash,Louisville,156.0,2023.0,63.0,858.0,6.0,1.0,12.0,1.0,71.5,0.5,5.25,-22.0,0.1666666666666669,-0.0833333333333333,0.5833333333333334,5.083333333333333,93.5,23,9.0,3.0,22.0,0.0,0.3021978021978022,0.022189349112426,0.3125,2.4444444444444446,0.0,0.3333333333333333,1,0,0,0,0
311,Bub Means,Pittsburgh,170.0,2023.0,41.0,721.0,6.0,0.0,0.0,0.0,60.083333333333336,0.5,3.4166666666666665,29.23717948717949,1.3397435897435894,0.3461538461538461,0.1538461538461538,2.076923076923077,30.846153846153847,23,7.0,9.0,118.0,1.0,0.2781635802469135,0.0158179012345679,0.3571428571428571,16.857142857142858,0.1428571428571428,1.2857142857142858,1,0,0,0,0
312,Jha'Quan Jackson,Tulane,182.0,2023.0,26.0,439.0,4.0,5.0,51.0,0.0,43.9,0.4,2.6,4.328571428571429,0.2428571428571428,0.1857142857142857,0.2142857142857142,2.357142857142857,39.57142857142857,24,12.0,1.0,8.0,0.0,0.2041860465116279,0.0120930232558139,0.2222222222222222,0.6666666666666666,0.0,0.0833333333333333,0,0,0,1,0
313,Malik Washington,Virginia,184.0,2023.0,110.0,1426.0,9.0,3.0,7.0,0.0,118.83333333333331,0.75,9.166666666666666,60.99999999999999,3.749999999999999,0.6666666666666666,0.0833333333333333,5.416666666666667,57.833333333333336,23,14.0,26.0,223.0,0.0,0.4738171185539606,0.0365497076023391,0.46875,15.928571428571429,0.0,1.8571428571428568,1,0,0,0,0
314,Johnny Wilson,Florida St.,185.0,2023.0,41.0,617.0,2.0,0.0,0.0,0.0,61.7,0.2,4.1,-7.299999999999997,0.7923076923076922,-0.1846153846153846,0.3846153846153846,3.3076923076923075,69.0,23,16.0,5.0,38.0,1.0,0.2454256165473349,0.0163086714399363,0.1111111111111111,2.375,0.0625,0.3125,1,0,0,0,0
315,Casey Washington,Illinois,187.0,2023.0,49.0,670.0,4.0,0.0,0.0,0.0,55.833333333333336,0.3333333333333333,4.083333333333333,32.2948717948718,1.6987179487179485,0.3333333333333333,0.0,2.3846153846153846,23.53846153846154,23,8.0,1.0,14.0,0.0,0.211010330057949,0.015432098765432,0.175438596491228,1.75,0.0,0.125,0,0,1,0,0
316,Tejhaun Palmer,Ala-Birmingham,191.0,2023.0,47.0,858.0,7.0,0.0,0.0,0.0,71.5,0.5833333333333334,3.9166666666666665,34.65384615384615,1.608974358974359,0.4294871794871795,0.1538461538461538,2.3076923076923075,36.84615384615385,24,,,,,0.2474904811353409,0.0135571708780431,0.324074074074074,,,,0,0,0,1,0
317,Jordan Whittington,Texas,213.0,2023.0,42.0,505.0,1.0,3.0,18.0,0.0,36.07142857142857,0.0714285714285714,3.0,-14.082417582417584,-0.8461538461538463,-0.0054945054945055,0.0769230769230769,3.8461538461538463,50.15384615384615,23,15.0,22.0,293.0,0.0,0.1247714582200918,0.0103770321687997,0.0396825396825396,19.53333333333333,0.0,1.4666666666666666,0,0,0,0,1
318,Ryan Flournoy,SE Missouri St.,216.0,2023.0,42.0,505.0,1.0,3.0,18.0,0.0,36.07142857142857,0.0714285714285714,3.0,-14.082417582417584,-0.8461538461538463,-0.0054945054945055,0.0769230769230769,3.8461538461538463,50.15384615384615,24,11.0,10.0,102.0,0.0,0.1247714582200918,0.0103770321687997,0.0396825396825396,9.272727272727272,0.0,0.9090909090909092,0,0,0,1,0
319,Brenden Rice,USC,225.0,2023.0,45.0,791.0,12.0,0.0,0.0,0.0,65.91666666666667,1.0,3.75,22.27380952380953,0.9642857142857144,0.7142857142857143,0.2857142857142857,2.7857142857142856,43.642857142857146,22,,,,,0.1979479479479479,0.0112612612612612,0.3571428571428571,,,,0,0,1,0,0
320,Devaughn Vele,Utah,235.0,2023.0,43.0,593.0,3.0,0.0,0.0,0.0,59.3,0.3,4.3,9.657142857142851,0.3714285714285714,-0.0571428571428571,0.3571428571428571,3.928571428571429,49.642857142857146,26,13.0,41.0,475.0,3.0,0.3576598311218334,0.0259348612786489,0.25,36.53846153846154,0.2307692307692307,3.1538461538461537,0,1,0,0,0
321,Tahj Washington,USC,241.0,2023.0,59.0,1062.0,8.0,1.0,10.0,0.0,81.6923076923077,0.6153846153846154,4.538461538461538,25.620879120879124,0.9670329670329668,0.1868131868131868,0.4285714285714285,3.571428571428572,56.07142857142857,23,,,,,0.2453222453222453,0.0136290136290136,0.2197802197802198,,,,0,0,1,0,0
322,Cornelius Johnson,Michigan,253.0,2023.0,47.0,604.0,1.0,3.0,40.0,0.0,40.266666666666666,0.0666666666666666,3.1333333333333333,4.62380952380952,0.8476190476190477,-0.3619047619047619,0.4285714285714285,2.2857142857142856,35.642857142857146,23,,,,,0.1884261425674621,0.0146622991732958,0.0416666666666666,,,,0,0,1,0,0
323,Demaryius Thomas,Georgia Tech,22.0,2009.0,46.0,1154.0,8.0,1.0,3.0,0.0,82.42857142857143,0.5714285714285714,3.2857142857142856,30.17857142857143,0.0357142857142855,0.3214285714285714,0.25,3.25,52.25,22,10.0,22.0,283.0,2.0,0.6505806742586537,0.0259330251437591,0.7142857142857142,28.3,0.2,2.2,1,0,0,0,0
324,Dez Bryant,Oklahoma St.,24.0,2009.0,17.0,323.0,4.0,0.0,0.0,0.0,107.66666666666669,1.3333333333333333,5.666666666666667,-6.179487179487168,-1.0256410256410255,-0.1282051282051282,1.4615384615384617,6.6923076923076925,113.84615384615384,21,12.0,45.0,561.0,6.0,0.5998142989786445,0.0315691736304549,0.8888888888888888,46.75,0.5,3.75,0,1,0,0,0
325,Arrelious Benn,Illinois,39.0,2009.0,38.0,490.0,2.0,7.0,23.0,1.0,40.833333333333336,0.1666666666666666,3.1666666666666665,-47.083333333333336,-2.4166666666666665,-0.0833333333333333,0.25,5.583333333333333,87.91666666666667,21,15.0,25.0,395.0,2.0,0.2114621094424305,0.0163991023649231,0.1282051282051281,26.33333333333333,0.1333333333333333,1.6666666666666667,0,0,1,0,0
326,Golden Tate,Notre Dame,60.0,2009.0,93.0,1496.0,15.0,25.0,186.0,2.0,124.66666666666669,1.25,7.75,41.58974358974359,3.2884615384615383,0.4807692307692307,0.7692307692307693,4.461538461538462,83.07692307692308,22,11.0,21.0,227.0,0.0,0.3853683668212262,0.0239567233384853,0.5,20.63636363636364,0.0,1.9090909090909087,0,0,0,1,0
327,Damian Williams,USC,77.0,2009.0,70.0,1010.0,6.0,2.0,16.0,0.0,84.16666666666667,0.5,5.833333333333333,17.320512820512832,1.3717948717948714,-0.1923076923076923,0.6923076923076923,4.461538461538462,66.84615384615384,22,16.0,16.0,219.0,0.0,0.3786174838806417,0.0262408157144999,0.4166666666666667,13.6875,0.0,1.0,0,0,1,0,0
328,Brandon LaFell,LSU,78.0,2009.0,57.0,792.0,11.0,5.0,13.0,0.0,60.92307692307692,0.8461538461538461,4.384615384615385,-10.538461538461547,-0.4615384615384608,0.2307692307692307,0.6153846153846154,4.846153846153846,71.46153846153847,23,14.0,38.0,468.0,1.0,0.3351104341203351,0.0241177963950241,0.5641025641025641,33.42857142857143,0.0714285714285714,2.7142857142857144,0,0,0,0,1
329,Emmanuel Sanders,SMU,82.0,2009.0,98.0,1339.0,7.0,1.0,6.0,0.0,103.0,0.5384615384615384,7.538461538461538,7.200000000000003,0.8384615384615381,-0.3615384615384616,0.9,6.7,95.8,23,13.0,28.0,376.0,2.0,0.3652482269503546,0.0267321331151118,0.3167420814479638,28.923076923076923,0.1538461538461538,2.1538461538461537,1,0,0,0,0
330,Jordan Shipley,Texas,84.0,2009.0,116.0,1485.0,13.0,1.0,0.0,0.0,106.07142857142856,0.9285714285714286,8.285714285714286,24.53296703296704,1.4395604395604409,0.0824175824175824,0.8461538461538461,6.846153846153846,81.53846153846153,24,15.0,52.0,600.0,3.0,0.3876879699248119,0.0302840434419381,0.4421768707482993,40.0,0.2,3.466666666666667,0,0,0,0,1
331,Eric Decker,Minnesota,87.0,2009.0,50.0,758.0,5.0,0.0,0.0,0.0,94.75,0.625,6.25,5.25,-0.75,0.0416666666666666,0.5833333333333334,7.0,89.5,23,14.0,6.0,106.0,1.0,0.4577294685990338,0.0301932367149758,0.5208333333333334,7.571428571428571,0.0714285714285714,0.4285714285714285,0,0,1,0,0
332,Andre Roberts,The Citadel,88.0,2009.0,50.0,758.0,5.0,0.0,0.0,0.0,94.75,0.625,6.25,5.25,-0.75,0.0416666666666666,0.5833333333333334,7.0,89.5,22,15.0,24.0,307.0,2.0,0.4577294685990338,0.0301932367149758,0.5208333333333334,20.466666666666665,0.1333333333333333,1.6,0,0,0,1,0
333,Armanti Edwards,Appalachian St.,89.0,2009.0,50.0,758.0,5.0,0.0,0.0,0.0,94.75,0.625,6.25,5.25,-0.75,0.0416666666666666,0.5833333333333334,7.0,89.5,22,3.0,0.0,0.0,0.0,0.4577294685990338,0.0301932367149758,0.5208333333333334,0.0,0.0,0.0,0,0,0,1,0
334,Taylor Price,Ohio,90.0,2009.0,56.0,784.0,5.0,11.0,103.0,0.0,56.0,0.3571428571428571,4.0,-1.833333333333336,-0.25,-0.0595238095238095,0.4166666666666667,4.25,57.833333333333336,22,1.0,3.0,41.0,0.0,0.2826855123674912,0.0201918223119636,0.2232142857142856,41.0,0.0,3.0,0,0,0,1,0
335,Mardy Gilyard,Cincinnati,99.0,2009.0,87.0,1191.0,11.0,5.0,16.0,1.0,91.6153846153846,0.8461538461538461,6.6923076923076925,0.4725274725274744,0.9065934065934068,0.0604395604395604,0.7857142857142857,5.785714285714286,91.14285714285714,23,11.0,6.0,63.0,0.0,0.2966819449980071,0.021671980868872,0.282051282051282,5.727272727272728,0.0,0.5454545454545454,0,1,0,0,0
336,Mike Williams,Syracuse,101.0,2009.0,49.0,746.0,6.0,1.0,-7.0,0.0,106.57142857142856,0.8571428571428571,7.0,36.82142857142857,2.0,0.0238095238095237,0.8333333333333334,5.0,69.75,23,16.0,65.0,964.0,11.0,0.5229216318519556,0.0343473994111874,0.6593406593406593,60.25,0.6875,4.0625,1,0,0,0,0
337,Marcus Easley,Connecticut,107.0,2009.0,48.0,893.0,8.0,1.0,11.0,0.0,68.6923076923077,0.6153846153846154,3.692307692307693,60.14685314685315,3.3286713286713288,0.6153846153846154,0.0,0.3636363636363636,8.545454545454545,22,16.0,2.0,13.0,0.0,0.3172854858767099,0.0170545389944928,0.5128205128205129,0.8125,0.0,0.125,0,0,0,1,0
338,Jacoby Ford,Clemson,108.0,2009.0,56.0,779.0,6.0,18.0,122.0,2.0,55.642857142857146,0.4285714285714285,4.0,1.0274725274725327,-0.2307692307692308,0.1208791208791208,0.3076923076923077,4.230769230769231,54.61538461538461,23,16.0,25.0,470.0,2.0,0.2898065476190476,0.0208333333333333,0.2678571428571428,29.375,0.125,1.5625,1,0,0,0,0
339,David Reed,Utah,156.0,2009.0,81.0,1188.0,5.0,4.0,4.0,0.0,91.3846153846154,0.3846153846153846,6.230769230769231,58.53846153846154,4.307692307692308,-0.0769230769230769,0.4615384615384615,1.9230769230769231,32.84615384615385,23,13.0,0.0,0.0,0.0,0.3987112364075715,0.0271848570277889,0.2564102564102564,0.0,0.0,0.0,0,1,0,0,0
340,Riley Cooper,Florida,159.0,2009.0,51.0,961.0,9.0,1.0,14.0,0.0,68.64285714285714,0.6428571428571429,3.642857142857143,50.0,2.3571428571428568,0.4285714285714286,0.2142857142857142,1.2857142857142858,18.642857142857142,22,13.0,7.0,116.0,1.0,0.2907363707871967,0.0154292975131602,0.3214285714285714,8.923076923076923,0.0769230769230769,0.5384615384615384,0,0,0,0,1
341,Carlton Mitchell,South Florida,177.0,2009.0,40.0,706.0,4.0,0.0,0.0,0.0,64.18181818181819,0.3636363636363636,3.636363636363636,33.027972027972034,1.4825174825174825,0.2867132867132867,0.0769230769230769,2.1538461538461537,31.15384615384616,22,5.0,0.0,0.0,0.0,0.3296446747910538,0.0186767521128075,0.2424242424242424,0.0,0.0,0.0,0,0,0,1,0
342,Dezmon Briscoe,Kansas,191.0,2009.0,84.0,1337.0,9.0,2.0,19.0,1.0,121.54545454545456,0.8181818181818182,7.636363636363637,13.31468531468532,0.55944055944056,-0.3356643356643355,1.1538461538461535,7.076923076923077,108.23076923076924,21,2.0,6.0,93.0,1.0,0.3917030439750388,0.0246096153282746,0.4545454545454546,46.5,0.5,3.0,0,1,0,0,0
343,Antonio Brown,Central Michigan,195.0,2009.0,110.0,1198.0,9.0,42.0,341.0,3.0,85.57142857142857,0.6428571428571429,7.857142857142857,8.802197802197796,0.7032967032967026,0.1043956043956044,0.5384615384615384,7.153846153846154,76.76923076923077,22,9.0,16.0,167.0,0.0,0.3349175286552977,0.0307520268381325,0.3214285714285714,18.55555555555556,0.0,1.7777777777777777,0,0,0,1,0
344,David Gettis,Baylor,198.0,2009.0,52.0,675.0,3.0,0.0,0.0,0.0,56.25,0.25,4.333333333333333,23.666666666666664,1.9166666666666663,0.25,0.0,2.4166666666666665,32.583333333333336,23,15.0,37.0,508.0,3.0,0.232150226991333,0.0178841656348878,0.2272727272727272,33.86666666666667,0.2,2.466666666666667,0,1,0,0,0
345,Kyle Williams,Arizona St.,206.0,2009.0,57.0,815.0,8.0,5.0,73.0,0.0,74.0909090909091,0.7272727272727273,5.181818181818182,41.0,3.454545454545454,0.3636363636363636,0.3636363636363636,1.7272727272727273,33.09090909090909,22,5.0,1.0,8.0,0.0,0.3442886110172355,0.0240790807705305,0.5194805194805195,1.6,0.0,0.2,0,1,0,0,0
346,Terrence Austin,UCLA,219.0,2009.0,37.0,455.0,4.0,5.0,25.0,0.0,35.0,0.3076923076923077,2.8461538461538463,-3.333333333333336,-1.5705128205128207,0.2243589743589744,0.0833333333333333,4.416666666666667,38.333333333333336,22,5.0,3.0,47.0,0.0,0.1570915619389587,0.012774478663168,0.3846153846153846,9.4,0.0,0.6,0,0,1,0,0
347,Marc Mariani,Montana,222.0,2009.0,37.0,455.0,4.0,5.0,25.0,0.0,35.0,0.3076923076923077,2.8461538461538463,-3.333333333333336,-1.5705128205128207,0.2243589743589744,0.0833333333333333,4.416666666666667,38.333333333333336,23,16.0,0.0,0.0,0.0,0.1570915619389587,0.012774478663168,0.3846153846153846,0.0,0.0,0.0,0,0,0,1,0
348,Dorin Dickerson,Pittsburgh,227.0,2009.0,49.0,529.0,10.0,0.0,0.0,0.0,40.69230769230769,0.7692307692307693,3.769230769230769,27.307692307692307,2.769230769230769,0.6153846153846154,0.1538461538461538,1.0,13.384615384615383,22,7.0,0.0,0.0,0.0,0.1925807273653937,0.017838290436492,0.4273504273504274,0.0,0.0,0.0,1,0,0,0,0
349,A.J. Green,Georgia,4.0,2010.0,57.0,848.0,9.0,3.0,44.0,0.0,94.22222222222224,1.0,6.333333333333333,13.422222222222231,1.0333333333333332,0.4,0.6,5.3,80.8,23,15.0,65.0,1057.0,7.0,0.3887055372203888,0.0261276127612761,0.5263157894736842,70.46666666666667,0.4666666666666667,4.333333333333333,0,0,0,0,1
350,Julio Jones,Alabama,6.0,2010.0,78.0,1133.0,7.0,8.0,135.0,2.0,87.15384615384616,0.5384615384615384,6.0,41.30769230769232,2.6923076923076925,0.2307692307692307,0.3076923076923077,3.3076923076923075,45.84615384615385,22,13.0,54.0,959.0,8.0,0.3336670985981859,0.0229709035222052,0.2991452991452991,73.76923076923077,0.6153846153846154,4.153846153846154,0,0,0,0,1
351,Jonathan Baldwin,Pittsburgh,26.0,2010.0,53.0,822.0,5.0,3.0,3.0,0.0,63.23076923076923,0.3846153846153846,4.076923076923077,-22.23076923076924,-0.3076923076923084,-0.2307692307692307,0.6153846153846154,4.384615384615385,85.46153846153847,22,11.0,21.0,254.0,1.0,0.3142682367334455,0.0202630371616455,0.3205128205128205,23.09090909090909,0.0909090909090909,1.9090909090909087,1,0,0,0,0
352,Titus Young,Boise St.,44.0,2010.0,71.0,1215.0,9.0,14.0,94.0,1.0,93.46153846153848,0.6923076923076923,5.461538461538462,19.10439560439561,-0.1813186813186815,-0.021978021978022,0.7142857142857143,5.642857142857143,74.35714285714286,22,16.0,48.0,607.0,6.0,0.2910667656852646,0.0170088398054763,0.2387267904509283,37.9375,0.375,3.0,0,0,0,1,0
353,Torrey Smith,Maryland,58.0,2010.0,67.0,1055.0,12.0,9.0,7.0,0.0,81.15384615384616,0.9230769230769232,5.153846153846154,12.487179487179487,0.0705128205128211,0.5064102564102564,0.4166666666666667,5.083333333333333,68.66666666666667,22,16.0,50.0,841.0,7.0,0.3779871735158182,0.0240048726308623,0.4395604395604396,52.5625,0.4375,3.125,0,0,1,0,0
354,Austin Pettis,Boise St.,78.0,2010.0,71.0,951.0,10.0,0.0,0.0,0.0,73.15384615384616,0.7692307692307693,5.461538461538462,7.384615384615387,0.6153846153846159,-0.3076923076923076,1.0769230769230769,4.846153846153846,65.76923076923077,23,12.0,27.0,256.0,0.0,0.227822628943775,0.0170088398054763,0.2652519893899204,21.33333333333333,0.0,2.25,0,0,0,1,0
355,Leonard Hankerson,Miami (FL),79.0,2010.0,72.0,1156.0,13.0,0.0,0.0,0.0,88.92307692307692,1.0,5.538461538461538,27.307692307692307,2.0769230769230766,0.5384615384615384,0.4615384615384615,3.4615384615384617,61.61538461538461,22,4.0,13.0,163.0,0.0,0.3723746939827341,0.0231928875144955,0.625,40.75,0.0,3.25,1,0,0,0,0
356,Vincent Brown,San Diego St.,82.0,2010.0,69.0,1352.0,10.0,1.0,-13.0,0.0,104.0,0.7692307692307693,5.307692307692308,-7.142857142857139,-1.1208791208791211,-0.0879120879120878,0.8571428571428571,6.428571428571429,111.14285714285714,22,14.0,19.0,329.0,2.0,0.3520649966147596,0.0179678141763449,0.3496503496503496,23.5,0.1428571428571428,1.3571428571428572,0,0,0,1,0
357,Jerrel Jernigan,Troy,83.0,2010.0,84.0,822.0,6.0,45.0,322.0,3.0,63.23076923076923,0.4615384615384615,6.461538461538462,-21.46153846153846,1.0,0.1538461538461538,0.3076923076923077,5.461538461538462,84.6923076923077,22,8.0,0.0,0.0,0.0,0.2130416753058262,0.0217706821480406,0.1846153846153846,0.0,0.0,0.0,0,0,0,1,0
358,Kris Durham,Georgia,107.0,2010.0,32.0,659.0,3.0,0.0,0.0,0.0,59.90909090909091,0.2727272727272727,2.909090909090909,40.00909090909091,1.6090909090909091,0.1727272727272727,0.1,1.3,19.9,23,3.0,3.0,30.0,0.0,0.2471497149714971,0.012001200120012,0.1435406698564593,10.0,0.0,1.0,0,0,0,0,1
359,Clyde Gates,Abilene Christian,111.0,2010.0,32.0,659.0,3.0,0.0,0.0,0.0,59.90909090909091,0.2727272727272727,2.909090909090909,40.00909090909091,1.6090909090909091,0.1727272727272727,0.1,1.3,19.9,25,15.0,2.0,19.0,0.0,0.2471497149714971,0.012001200120012,0.1435406698564593,1.2666666666666666,0.0,0.1333333333333333,0,0,0,1,0
360,Greg Salas,Hawaii,112.0,2010.0,119.0,1889.0,14.0,0.0,0.0,0.0,134.92857142857142,1.0,8.5,12.62087912087911,0.3461538461538467,0.3846153846153846,0.6153846153846154,8.153846153846153,122.3076923076923,23,6.0,27.0,264.0,0.0,0.3421977464584616,0.0215571899568856,0.3333333333333333,44.0,0.0,4.5,0,0,0,1,0
361,Cecil Shorts,Mount Union,114.0,2010.0,119.0,1889.0,14.0,0.0,0.0,0.0,134.92857142857142,1.0,8.5,12.62087912087911,0.3461538461538467,0.3846153846153846,0.6153846153846154,8.153846153846153,122.3076923076923,23,10.0,2.0,30.0,1.0,0.3421977464584616,0.0215571899568856,0.3333333333333333,3.0,0.1,0.2,0,0,0,1,0
362,Tandon Doss,Indiana,123.0,2010.0,63.0,706.0,7.0,28.0,163.0,1.0,64.18181818181819,0.6363636363636364,5.727272727272728,-15.984848484848484,-0.6893939393939394,0.2196969696969696,0.4166666666666667,6.416666666666667,80.16666666666667,21,6.0,0.0,0.0,0.0,0.2234742972904533,0.0199417574069384,0.303030303030303,0.0,0.0,0.0,0,0,1,0,0
363,Kealoha Pilares,Hawaii,132.0,2010.0,88.0,1306.0,15.0,0.0,0.0,0.0,100.46153846153848,1.1538461538461535,6.769230769230769,47.38461538461539,1.6923076923076923,0.846153846153846,0.3076923076923077,5.076923076923077,53.07692307692308,23,8.0,2.0,42.0,1.0,0.2547845256442771,0.0171677168887414,0.3846153846153845,5.25,0.125,0.25,0,0,0,1,0
364,Denarius Moore,Tennessee,148.0,2010.0,47.0,981.0,9.0,7.0,82.0,1.0,75.46153846153847,0.6923076923076923,3.615384615384616,33.92307692307693,0.5384615384615383,0.1538461538461538,0.5384615384615384,3.076923076923077,41.53846153846154,22,13.0,33.0,618.0,5.0,0.296508991990328,0.0142058334592715,0.3461538461538461,47.53846153846154,0.3846153846153846,2.5384615384615383,0,0,0,0,1
365,Jeremy Kerley,TCU,153.0,2010.0,56.0,575.0,10.0,18.0,97.0,2.0,44.23076923076923,0.7692307692307693,4.307692307692308,3.3076923076923137,0.9230769230769228,0.6153846153846154,0.1538461538461538,3.3846153846153846,40.92307692307692,22,14.0,29.0,314.0,1.0,0.1927266633148986,0.0187699011228423,0.3496503496503496,22.428571428571427,0.0714285714285714,2.071428571428572,0,1,0,0,0
366,Niles Paul,Nebraska,155.0,2010.0,39.0,516.0,1.0,5.0,14.0,0.0,43.0,0.0833333333333333,3.25,-13.857142857142854,0.3928571428571428,-0.2023809523809523,0.2857142857142857,2.857142857142857,56.85714285714285,22,13.0,2.0,25.0,0.0,0.2855245683930943,0.0215803452855245,0.0757575757575757,1.9230769230769231,0.0,0.1538461538461538,0,0,1,0,0
367,Ryan Whalen,Stanford,167.0,2010.0,41.0,439.0,2.0,0.0,0.0,0.0,39.90909090909091,0.1818181818181818,3.727272727272727,-31.32167832167832,-0.657342657342658,-0.1258741258741259,0.3076923076923077,4.384615384615385,71.23076923076923,22,4.0,4.0,27.0,0.0,0.1542678427100537,0.0144077028499139,0.0727272727272727,6.75,0.0,1.0,1,0,0,0,0
368,Dwayne Harris,East Carolina,176.0,2010.0,101.0,1123.0,10.0,16.0,104.0,0.0,86.38461538461539,0.7692307692307693,7.769230769230769,16.527472527472526,1.8406593406593403,0.2692307692307693,0.5,5.928571428571429,69.85714285714286,23,16.0,17.0,222.0,1.0,0.2710530761989814,0.0243778812966136,0.2564102564102564,13.875,0.0625,1.0625,0,0,0,1,0
369,Aldrick Robinson,SMU,178.0,2010.0,65.0,1301.0,14.0,0.0,0.0,0.0,92.92857142857144,1.0,4.642857142857143,31.39010989010989,1.0274725274725278,0.6153846153846154,0.3846153846153846,3.615384615384616,61.53846153846154,22,15.0,11.0,237.0,3.0,0.3369418833523257,0.0168341448254428,0.4545454545454545,15.8,0.2,0.7333333333333333,1,0,0,0,0
